time_stamp,sender_avg_rtt_value,sender_pacing_rate,sender_cwnd_rate,sender_avg_retransmission_timeout_value,sender_byte_ack,sender_seg_out,sender_retrans,sender_ssthresh_value,sender_segs_in,sender_avg_send_value,sender_unacked_value,sender_send_buffer_value,sender_rchar,sender_wchar,sender_syscr,sender_syscw,sender_read_bytes_io,sender_write_bytes_io,sender_cancelled_write_bytes,sender_num_threads,sender_vsize,sender_rss,sender_cpu_usage_percentage,sender_mem_usage_percentage,sender_tcp_snd_buffer_min,sender_tcp_snd_buffer_max,sender_req_waittime,sender_req_active,sender_read_bytes,sender_write_bytes,sender_ost_setattr,sender_ost_read,sender_ost_write,sender_ost_punch,sender_ldlm_cancel,sender_pending_read_pages,sender_read_RPCs_in_flight,sender_avg_waittime_md,sender_inflight_md,sender_req_waittime_md,sender_req_active_md,sender_mds_getattr_lock_md,sender_mds_close_md,sender_mds_readpage_md,sender_ldlm_cancel_md,sender_obd_ping_md,sender_close_md,sender_create_md,sender_intent_lock_md,sender_setattr_md,sender_read_page_md,sender_unlink_md,sender_avg_dsack_dups_value,sender_avg_reord_seen,sender_system_cpu_percent,sender_system_memory_percent,sender_remote_ost_read_bytes,sender_remote_ost_write_bytes,receiver_avg_rtt_value,receiver_pacing_rate,receiver_cwnd_rate,receiver_avg_retransmission_timeout_value,receiver_byte_ack,receiver_seg_out,receiver_retrans,receiver_ssthresh_value,receiver_segs_in,receiver_avg_send_value,receiver_unacked_value,receiver_send_buffer_value,receiver_rchar,receiver_wchar,receiver_syscr,receiver_syscw,receiver_read_bytes_io,receiver_write_bytes_io,receiver_cancelled_write_bytes,receiver_num_threads,receiver_vsize,receiver_rss,receiver_cpu_usage_percentage,receiver_mem_usage_percentage,receiver_tcp_snd_buffer_min,receiver_tcp_snd_buffer_max,receiver_req_waittime,receiver_req_active,receiver_read_bytes,receiver_write_bytes,receiver_ost_setattr,receiver_ost_read,receiver_ost_write,receiver_ost_punch,receiver_ldlm_cancel,receiver_pending_read_pages,receiver_read_RPCs_in_flight,receiver_avg_waittime_md,receiver_inflight_md,receiver_req_waittime_md,receiver_req_active_md,receiver_mds_getattr_lock_md,receiver_mds_close_md,receiver_mds_readpage_md,receiver_ldlm_cancel_md,receiver_obd_ping_md,receiver_close_md,receiver_create_md,receiver_intent_lock_md,receiver_setattr_md,receiver_read_page_md,receiver_unlink_md,receiver_avg_dsack_dups_value,receiver_avg_reord_seen,receiver_system_cpu_percent,receiver_system_memory_percent,receiver_remote_ost_read_bytes,receiver_remote_ost_write_bytes,through_put,label_value
1651976649.5612614,0.651,30351.0,853.0,201.0,314.69017028808594,227279.0,0.0,569.0,1282.0,15178.4,765.0,0.0,31521474717,520,241052,19,31629406208,147456,0,18,36903059456,35343,22.8,0.1072954207262828,4096,4194304,9745974,711,331350016,0,0,9745974,0,0,0,9,2048,440,0,1978,5,394,684,0,0,0,2,0,9,0,0,0,0.0,0.0,2.0,4.6,327155712,158678656,0.0,0.0,10.0,208.0,0.0,1281.0,0.0,0.0,230457.0,0.0,0.0,0.0,1149313,31553623734,566,241763,47181824,31553740800,0,20,36767649792,41337,73.1,0.1254921994896401,4096,4194304,10277543,995,0,440401920,0,0,10277543,0,0,0,0,481,0,8233,18,699,2896,0,1551,0,5,0,12,0,0,0,0.0,0.0,4.0,4.7,0,444596224,2.2333984375,1002
1651976650.6581137,0.537,30351.0,878.0,201.0,320.0,231991.0,0.0,569.0,1566.0,18939.9,765.0,0.0,31852824733,520,243580,19,31948173312,151552,0,18,36903059456,35343,21.9,0.1072954207262828,4096,4194304,9617186,720,335544320,0,0,9617186,0,0,0,9,3072,440,0,2041,5,416,730,0,0,0,2,0,9,0,0,0,0.0,0.0,2.1,4.7,335544320,167706752,0.0,0.0,10.0,208.0,0.0,1682.0,0.0,0.0,239173.0,0.0,0.0,0.0,1149313,31892313819,566,244351,47181824,31892414464,0,20,36767649792,41337,74.6,0.1254921994896401,4096,4194304,10011384,1004,0,440401920,0,0,10011384,0,0,0,0,481,0,7229,18,463,2402,0,1470,0,5,0,12,0,0,0,0.0,0.0,4.1,4.8,0,436207616,2.3076171875,1002
1651976653.9479911,0.398,849.8,625.0,201.0,132.8598861694336,96952.0,0.0,619.0,668.0,18191.0,495.0,716928.0,32328487492,685,247219,22,32405352448,159744,0,18,36903059456,35344,16.4,0.1072984565585756,4096,4194304,1591445,155,117440512,0,0,1591445,0,0,0,8,0,440,0,2242,5,384,876,0,0,0,2,0,9,0,0,0,0.0,0.0,1.5,4.7,134217728,394222208,0.0,0.0,10.0,208.0,0.0,1540.0,0.0,0.0,211151.0,0.0,0.0,0.0,1150751,32212260844,570,246808,47181824,32212361216,0,19,36767649792,41039,0.0,0.1245875214663701,4096,4194304,24781025,2440,0,1052770304,0,0,23184150,1596875,0,0,0,481,0,8202,26,413,2408,0,1503,0,6,0,16,1,0,0,0.0,0.0,4.3,4.8,0,1031798784,0.703125,1002
1651976655.0441754,0.579,19594.1,490.0,201.0,335.8087158203125,242974.0,46.0,460.0,1434.0,9803.4,495.0,0.0,32677663300,685,249883,22,32787034112,163840,0,18,36903059456,35856,34.5,0.1088528026925161,4096,4194304,9485662,755,356515840,0,0,9485662,0,0,0,9,5120,440,0,2408,5,474,898,0,0,0,2,0,9,0,0,0,0.0,0.0,2.7,4.7,348127232,167772160,0.0,0.0,10.0,208.0,0.0,1566.0,0.0,0.0,237878.0,0.0,0.0,0.0,1150751,32858183727,570,251747,47181824,32858284032,0,19,36767649792,41039,77.4,0.1245875214663701,4096,4194304,1510333,153,0,339738624,0,0,1510333,0,0,0,0,481,0,7694,18,418,2455,0,1514,0,5,0,12,0,0,0,0.0,0.0,3.6,4.9,0,343932928,2.2998046875,1002
1651976656.1474414,0.636,19881.7,546.0,201.0,312.0,226298.0,0.0,460.0,1563.0,9944.8,495.0,0.0,33010455108,685,252422,22,33105801216,163840,0,18,36903059456,35856,31.9,0.1088528026925161,4096,4194304,9637329,702,327155712,0,0,9637329,0,0,0,9,3072,440,0,1950,5,352,701,0,0,0,2,0,9,0,0,0,0.0,0.0,2.8,4.8,327155712,163577856,0.0,0.0,10.0,208.0,0.0,1597.0,0.0,0.0,229265.0,0.0,0.0,0.0,1150751,33193728084,570,254326,47181824,33193836544,0,19,36767649792,41039,57.5,0.1245875214663701,4096,4194304,1440883,148,0,331348512,0,0,1440883,0,0,0,0,481,0,6841,18,520,2589,0,1159,0,5,0,12,0,0,0,0.0,0.0,2.7,4.9,0,327154208,2.1962890625,1002
1651976657.251089,0.329,19881.7,584.0,201.0,312.9606170654297,227185.0,0.0,460.0,1578.0,20562.5,120.0,172368.0,33337610820,685,254918,22,33441345536,163840,0,18,36903059456,35856,38.1,0.1088528026925161,4096,4194304,9697433,703,327155712,0,0,9697433,0,0,0,9,5120,440,0,2211,5,355,826,0,0,0,2,0,9,0,0,0,0.0,0.0,3.0,4.8,331350016,167652864,0.0,0.0,10.0,208.0,0.0,1538.0,0.0,0.0,223415.0,0.0,0.0,0.0,1150751,33520883833,570,256843,47181824,33520992256,0,19,36767649792,41039,57.9,0.1245875214663701,4096,4194304,1441012,151,0,331350016,0,0,1441012,0,0,0,0,481,0,6212,18,437,2091,0,1281,0,5,0,12,0,0,0,0.0,0.0,2.7,4.9,0,335544320,2.2412109375,1002
1651976658.3492491,0.414,19881.7,623.0,201.0,318.19956970214844,230814.0,0.0,460.0,1589.0,17432.0,156.0,226704.0,33664766532,685,257414,22,33760112640,163840,0,18,36903059456,35856,37.2,0.1088528026925161,4096,4194304,9775012,704,327155712,0,0,9775012,0,0,0,9,2048,440,0,2353,5,465,864,0,0,0,2,0,9,0,0,0,0.0,0.0,2.9,4.8,331350016,162578240,0.0,0.0,10.0,208.0,0.0,1565.0,0.0,0.0,232047.0,0.0,0.0,0.0,1151470,33854986600,572,259420,47181824,33855094784,0,19,36767649792,41552,54.2,0.1261449034326034,4096,4194304,1887438,185,0,335544320,0,0,1887438,0,0,0,0,481,0,6553,17,395,2277,0,1262,0,5,0,12,0,0,0,0.0,0.0,2.7,5.0,0,335544320,2.25,1002
1651976660.5552058,0.447,22819.7,670.0,201.0,333.6904602050781,242431.0,0.0,460.0,1617.0,17363.0,447.0,1146760.0,34356826692,685,262694,22,34464755712,167936,0,18,36903059456,35856,36.2,0.1088528026925161,4096,4194304,9843598,765,356515840,0,0,9843598,0,0,0,9,6144,440,0,2245,5,455,808,0,0,0,2,0,9,0,0,0,0.0,0.0,3.1,4.9,348127232,167590336,0.0,0.0,10.0,208.0,0.0,1851.0,0.0,0.0,247534.0,0.0,0.0,0.0,1151470,34203507083,572,262090,47181824,34203619328,0,19,36767649792,41552,73.0,0.1261449034326034,4096,4194304,1678597,181,0,352321536,0,0,1678597,0,0,0,0,481,0,6872,17,453,2490,0,1395,0,5,0,12,0,0,0,0.0,0.0,3.5,5.0,0,352321536,2.3466796875,1002
1651976661.6545904,0.592,26947.0,689.0,201.0,318.3095397949219,230284.0,0.0,460.0,1375.0,13482.1,447.0,0.0,34688176708,685,265222,22,34783522816,167936,0,18,36903059456,35856,30.9,0.1088528026925161,4096,4194304,9704148,711,331350016,0,0,9704148,0,0,0,8,2048,440,0,2339,5,412,891,0,0,0,2,0,9,0,0,0,0.0,0.0,2.7,4.9,335544320,163577856,0.0,0.0,10.0,208.0,0.0,1387.0,0.0,0.0,235835.0,0.0,0.0,0.0,1151470,34548488624,572,264769,47181824,34548600832,0,19,36767649792,41552,63.1,0.1261449034326034,4096,4194304,1495903,159,0,335544320,0,0,1495903,0,0,0,0,481,0,7801,18,502,2782,0,1598,0,5,0,12,0,0,0,0.0,0.0,3.0,5.0,0,339738624,2.25,1002
1651976662.7541246,0.322,26947.0,694.0,201.0,308.0,223299.0,0.0,460.0,1353.0,24966.8,447.0,0.0,35015332420,685,267718,22,35119067136,167936,0,18,36903059456,35856,30.0,0.1088528026925161,4096,4194304,9783325,704,327155712,0,0,9783325,0,0,0,9,5120,440,0,2212,5,469,805,0,0,0,2,0,9,0,0,0,0.0,0.0,2.8,5.0,322961408,167132904,0.0,0.0,10.0,208.0,0.0,1225.0,0.0,0.0,224237.0,0.0,0.0,0.0,1151470,34879838669,572,267317,47181824,34879954944,0,19,36767649792,41552,53.1,0.1261449034326034,4096,4194304,1469798,145,0,335543568,0,0,1469798,0,0,0,0,481,0,6451,19,463,2181,0,1347,0,5,0,12,0,0,0,0.0,0.0,2.6,5.1,0,327154960,2.15625,1002
1651976663.8564205,0.634,25805.1,707.0,201.0,336.0,243687.0,0.0,460.0,1716.0,12917.8,447.0,0.0,35363066436,685,270371,22,35471388672,167936,0,18,36903059456,35856,36.4,0.1088528026925161,4096,4194304,9768177,747,348127232,0,0,9768177,0,0,0,9,5120,440,0,2278,5,373,840,0,0,0,2,0,9,0,0,0,0.0,0.0,3.0,5.0,352321536,175353088,0.0,0.0,10.0,208.0,0.0,1678.0,0.0,0.0,237865.0,0.0,0.0,0.0,1152189,35220283522,574,269934,47181824,35220410368,0,19,36767649792,42065,64.4,0.1277022853988367,4096,4194304,1635131,174,0,335544320,0,0,1635131,0,0,0,0,481,0,6909,17,471,2270,0,1281,0,5,0,12,0,0,0,0.0,0.0,3.1,5.1,0,339738624,2.4375,1002
1651976664.955042,0.344,25805.1,710.0,201.0,332.8107604980469,241670.0,0.0,460.0,1704.0,23908.8,318.0,460576.0,35711586884,685,273030,22,35806932992,167936,0,18,36903059456,35856,36.3,0.1088528026925161,4096,4194304,9741370,749,348127232,0,0,9741370,0,0,0,8,2048,440,0,2321,5,425,875,0,0,0,2,0,9,0,0,0,0.0,0.0,3.1,5.0,348127232,171903936,0.0,0.0,10.0,208.0,0.0,1726.0,0.0,0.0,244314.0,0.0,0.0,0.0,1152908,35573522593,576,272655,47181824,35573649408,0,19,36767649792,42065,62.3,0.1277022853988367,4096,4194304,1739930,183,0,356515840,0,0,1739930,0,0,0,0,481,0,7001,18,445,2527,0,1391,0,5,0,12,0,0,0,0.0,0.0,3.0,5.1,0,352321536,2.375,1002
1651976666.058394,0.574,29364.6,728.0,201.0,307.12425231933594,222443.0,0.0,460.0,1304.0,14691.9,48.0,68144.0,36034548292,685,275494,22,36142477312,172032,0,18,36903059456,35856,33.7,0.1088528026925161,4096,4194304,9771719,693,322961408,0,0,9771719,0,0,0,9,6144,440,0,2314,5,521,778,0,0,0,2,0,9,0,0,0,0.0,0.0,2.8,5.1,322961408,155189248,0.0,0.0,10.0,208.0,0.0,1323.0,0.0,0.0,232047.0,0.0,0.0,0.0,1152908,36234610737,576,277755,47181824,36234829824,0,19,36767649792,42065,61.6,0.1277022853988367,4096,4194304,1423670,149,0,331350016,0,0,1423670,0,0,0,0,481,0,6899,18,495,2404,0,1306,0,5,0,12,0,0,0,0.0,0.0,3.0,5.2,0,331349264,2.240779399871826,1002
1651976667.159941,0.568,30326.8,744.0,201.0,316.0649871826172,229095.0,0.0,460.0,1272.0,15173.4,48.0,0.0,36365898308,685,278022,22,36461244416,172032,0,18,36903059456,35856,31.8,0.1088528026925161,4096,4194304,9704712,702,327155712,0,0,9704712,0,0,0,9,4096,440,0,2256,5,441,807,0,0,0,2,0,9,0,0,0,0.0,0.0,2.9,5.1,331350016,163577856,0.0,0.0,10.0,208.0,0.0,1293.0,0.0,0.0,229096.0,0.0,0.0,0.0,1153627,36567138995,578,280341,47181824,36567269376,0,19,36767649792,42067,55.0,0.1277083570634224,4096,4194304,1467297,152,0,335543568,0,0,1467297,0,0,0,0,481,0,6321,17,531,2196,0,1297,0,5,0,12,0,0,0,0.0,0.0,2.7,5.2,0,339738624,2.244140625,1002
1651976668.259999,0.609,28818.6,758.0,201.0,312.0,226166.0,0.0,460.0,1293.0,14418.2,48.0,0.0,36697248324,685,280550,22,36796788736,172032,0,18,36903059456,35856,31.8,0.1088528026925161,4096,4194304,9877123,720,335544320,0,0,9877123,0,0,0,9,4096,440,0,2295,5,492,807,0,0,0,2,0,9,0,0,0,0.0,0.0,2.8,5.1,327155712,166796224,0.0,0.0,10.0,208.0,0.0,1279.0,0.0,0.0,231950.0,0.0,0.0,0.0,1153627,36910275604,578,283002,47181824,36910407680,0,19,36767649792,42579,65.7,0.1292627031973628,4096,4194304,1488915,157,0,339738624,0,0,1488915,0,0,0,0,481,0,5496,18,340,1890,0,1013,0,5,0,12,0,0,0,0.0,0.0,3.1,5.3,0,331350016,2.3056640625,1002
1651976670.460456,0.31,29143.8,781.0,201.0,427.0326843261719,309692.0,0.0,460.0,2406.0,29184.2,12.0,1014304.0,37454189124,685,286325,22,37551763456,176128,0,18,36903059456,35856,40.8,0.1088528026925161,4096,4194304,9924760,947,440401920,0,0,9924760,0,0,0,9,5120,440,0,2031,5,393,718,0,0,0,2,0,9,0,0,0,0.0,0.0,3.6,5.2,448790528,46137344,0.0,0.0,10.0,208.0,0.0,1611.0,0.0,0.0,252616.0,0.0,0.0,0.0,1153627,37247392825,578,285601,47181824,37247528960,0,19,36767649792,42579,62.9,0.1292627031973628,4096,4194304,1472738,187,0,331349264,0,0,1472738,0,0,0,0,481,0,5498,17,428,1989,0,931,0,5,0,12,0,0,0,0.0,0.0,3.2,5.3,0,356515088,3.5927734375,1002
1651976671.56109,0.524,29143.8,785.0,201.0,524.9230728149414,381076.0,0.0,460.0,3305.0,17353.9,438.0,963896.0,38005871172,685,290534,22,38105411584,176128,0,18,36903059456,35856,52.0,0.1088528026925161,4096,4194304,9699539,1188,553648128,0,0,9699539,0,0,0,9,5120,440,0,2099,5,452,720,0,0,0,2,0,9,0,0,0,0.0,0.0,4.1,5.3,553648128,0,0.0,0.0,10.0,208.0,0.0,3334.0,0.0,0.0,383262.0,0.0,0.0,0.0,1153627,37803130150,578,289860,47181824,37803270144,0,19,36767649792,42579,90.0,0.1292627031973628,4096,4194304,9207699,1054,0,457179136,0,0,9207699,0,0,0,0,481,0,5110,19,355,1824,0,911,0,5,0,12,0,0,0,0.0,0.0,4.3,5.3,0,473956352,3.7518288493156433,1002
1651976672.6602733,0.527,29143.8,787.0,201.0,440.2175750732422,319158.0,0.0,460.0,2599.0,17299.1,463.0,735752.0,38479827524,685,294150,22,38575173632,176128,0,18,36903059456,35856,40.8,0.1088528026925161,4096,4194304,9603561,1009,469762048,0,0,9603561,0,0,0,9,6144,440,0,2191,5,478,810,0,0,0,2,0,9,0,0,0,0.0,0.0,3.0,5.3,457179136,104258942,0.0,0.0,10.0,208.0,0.0,3251.0,0.0,0.0,373498.0,0.0,0.0,0.0,1153627,38359825585,578,294135,47181824,38359965696,0,19,36767649792,42579,87.0,0.1292627031973628,4096,4194304,10259191,1059,0,465567744,0,0,10259191,0,0,0,0,481,0,6283,17,520,2228,0,1149,0,5,0,12,0,0,0,0.0,0.0,4.1,5.4,0,461373440,2.8702414631843567,1002
1651976673.75288,0.309,29143.8,792.0,201.0,336.5137405395508,243535.0,0.0,460.0,1709.0,29691.0,135.0,3473856.0,38823105092,685,296769,22,38927495168,176128,0,18,36903059456,35856,23.7,0.1088528026925161,4096,4194304,9831032,738,343932928,0,0,9831032,0,0,0,9,4096,440,0,1855,5,286,673,0,0,0,2,0,9,0,0,0,0.0,0.0,2.3,5.3,352321536,124386996,0.0,0.0,10.0,208.0,0.0,1539.0,0.0,0.0,234791.0,0.0,0.0,0.0,1154346,38698491252,580,296770,47181824,38698627072,0,19,36767649792,43109,50.9,0.1308716943125746,4096,4194304,9968164,1060,0,469762048,0,0,9968164,0,0,0,0,481,0,5602,18,330,1963,0,1214,0,5,0,12,0,0,0,0.0,0.0,3.0,5.4,0,473956352,2.4267578125,1002
1651976674.844943,0.354,29143.8,802.0,201.0,505.281982421875,366296.0,0.0,460.0,3177.0,26244.0,135.0,2129600.0,39352242756,685,300806,22,39447588864,176128,0,18,36903059456,35856,42.0,0.1088528026925161,4096,4194304,9723681,1134,528482304,0,0,9723681,0,0,0,9,5120,440,0,1680,5,297,618,0,0,0,2,0,9,0,0,0,0.0,0.0,3.2,5.4,532676608,16777216,0.0,0.0,10.0,208.0,0.0,2735.0,0.0,0.0,324771.0,0.0,0.0,0.0,1155065,39151184265,582,300256,47181824,39151321088,0,19,36767649792,43110,72.6,0.1308747301448675,4096,4194304,9180115,1027,0,465567744,0,0,9180115,0,0,0,0,481,0,4683,18,306,1554,0,1060,0,5,0,12,0,0,0,0.0,0.0,3.8,5.5,0,465567744,3.619140625,1002
1651976675.9379878,0.56,33383.4,808.0,201.0,526.8843536376953,381809.0,0.0,460.0,3239.0,16714.1,102.0,1988720.0,39901696580,685,304998,22,40001236992,180224,0,18,36903059456,35856,35.8,0.1088528026925161,4096,4194304,9608202,1188,553648128,0,0,9608202,0,0,0,9,6144,440,0,1716,5,262,672,0,0,0,2,0,9,0,0,0,0.0,0.0,3.0,5.4,549453824,0,0.0,0.0,10.0,208.0,0.0,3176.0,0.0,0.0,384064.0,0.0,0.0,0.0,1155065,39710952269,582,304560,47181824,39711088640,0,19,36767649792,43110,84.6,0.1308747301448675,4096,4194304,10438499,1103,0,478150656,0,0,10438499,0,0,0,0,481,0,4644,17,260,1783,0,949,0,5,0,12,0,0,0,0.0,0.0,4.1,5.5,0,478150656,3.7949973940849295,1002
1651976677.0388613,0.338,33383.4,814.0,201.0,531.1465911865234,384902.0,0.0,460.0,3440.0,27897.6,102.0,0.0,40455344708,685,309222,22,40554885120,180224,0,18,36903059456,35856,43.9,0.1088528026925161,4096,4194304,9687410,1190,553648128,0,0,9687410,0,0,0,9,6144,440,0,1743,5,281,614,0,0,0,2,0,9,0,0,0,0.0,0.0,3.2,5.5,557842432,0,0.0,0.0,10.0,208.0,0.0,2355.0,0.0,0.0,320082.0,0.0,0.0,0.0,1155784,40736529939,584,312423,47181824,40736665600,0,19,36767649792,43114,76.9,0.1308868734740388,4096,4194304,10362195,1097,0,473956352,0,0,10362195,0,0,0,0,481,0,5244,18,452,1818,0,1111,0,5,0,12,0,0,0,0.0,0.0,4.3,5.6,0,473956352,3.0380859375,1002
1651976678.1358263,0.387,33383.4,837.0,201.0,427.8030776977539,310151.0,0.0,460.0,2402.0,25053.8,90.0,4007576.0,40912523844,685,312710,22,41007869952,180224,0,18,36903059456,35856,31.8,0.1088528026925161,4096,4194304,9678770,972,452984832,0,0,9678770,0,0,0,9,5120,440,0,1915,5,334,700,0,0,0,2,0,9,0,0,0,0.0,0.0,2.8,5.5,452984832,83495358,0.0,0.0,10.0,208.0,0.0,3901.0,0.0,0.0,387910.0,0.0,0.0,0.0,1156505,41286377207,586,316627,47181824,41286516736,0,19,36767649792,43626,93.0,0.1324412196079793,4096,4194304,10078627,1070,0,465567744,0,0,10078627,0,0,0,0,481,0,6011,17,530,2189,0,1303,0,5,0,12,0,0,0,0.0,0.0,4.6,5.7,0,469762048,3.7216796875,1002
1651976680.327268,0.345,33383.4,849.0,201.0,522.6189117431641,378852.0,0.0,460.0,3534.0,28506.7,98.0,3725704.0,42017198660,685,321138,22,42115166208,184320,0,18,36903059456,35856,48.4,0.1088528026925161,4096,4194304,9677844,1188,553648128,0,0,9677844,0,0,0,9,5120,440,0,1773,5,349,610,0,0,0,2,0,9,0,0,0,0.0,0.0,3.4,5.6,553648128,0,0.0,0.0,10.0,208.0,0.0,3661.0,0.0,0.0,387740.0,0.0,0.0,0.0,1157226,41847902761,588,320925,47181824,41848045568,0,19,36767649792,43627,94.9,0.1324442554402721,4096,4194304,10106818,1086,0,465567744,0,0,10106818,0,0,0,0,481,0,6408,17,529,2370,0,1269,0,5,0,12,0,0,0,0.0,0.0,4.6,5.7,0,461373440,3.751953125,1002
1651976681.42212,0.432,33383.4,857.0,201.0,523.6825714111328,379560.0,0.0,460.0,3469.0,22980.3,98.0,0.0,42565079620,685,325318,22,42668814336,184320,0,18,36903059456,35856,42.0,0.1088528026925161,4096,4194304,9643380,1181,545259520,0,0,9643380,0,0,0,9,3072,440,0,1819,5,363,669,0,0,0,2,0,9,0,0,0,0.0,0.0,3.2,5.7,545259520,0,0.0,0.0,10.0,208.0,0.0,3634.0,0.0,0.0,384466.0,0.0,0.0,0.0,1157226,42408533941,588,325218,47181824,42408677376,0,19,36767649792,43627,93.0,0.1324442554402721,4096,4194304,10117139,1060,0,457179136,0,0,10117139,0,0,0,0,481,0,6078,18,499,1953,0,1265,0,5,0,12,0,0,0,0.0,0.0,4.5,5.8,0,457179136,3.6884765625,1002
1651976682.518368,0.769,26077.6,866.0,201.0,416.0000190734863,301595.0,0.0,460.0,2570.0,13045.2,98.0,0.0,43022261226,849,328816,25,43079856128,192512,0,18,36903059456,35856,34.7,0.1088528026925161,4096,4194304,7321642,765,444596224,0,0,7321642,0,0,0,5,0,440,0,3776,12,332,1370,0,507,0,4,0,17,0,0,0,0.0,0.0,2.9,5.7,436207616,56795136,0.0,0.0,10.0,208.0,0.0,3144.0,0.0,0.0,364656.0,0.0,0.0,0.0,1157226,42953875338,588,329402,47181824,42954014720,0,19,36767649792,43627,88.5,0.1324442554402721,4096,4194304,10155230,989,0,432013312,0,0,10152839,2391,0,0,0,481,0,6712,26,306,1726,0,1246,0,6,0,16,1,0,0,0.0,0.0,4.3,5.8,0,432013312,2.794921875,1002
1651976683.612759,0.308,26077.6,871.0,201.0,509.638557434082,369630.0,0.0,460.0,3494.0,32758.6,126.0,2476152.0,43533179882,849,332714,25,43641892864,192512,0,18,36903059456,35856,51.0,0.1088528026925161,4096,4194304,8688666,1105,528482304,0,0,8688666,0,0,0,9,3072,440,0,1558,5,304,608,0,0,0,2,0,9,0,0,0,0.0,0.0,4.1,5.8,536870912,0,0.0,0.0,10.0,208.0,0.0,2751.0,0.0,0.0,309154.0,0.0,0.0,0.0,1157947,43385638304,590,332705,47181824,43385782272,0,19,36767649792,44139,80.5,0.1339986015742126,4096,4194304,9959549,990,0,432013312,0,0,9959549,0,0,0,0,481,0,4180,18,307,1520,0,648,0,5,0,12,0,0,0,0.0,0.0,4.1,5.9,0,436207616,3.755956470966339,1002
1651976684.709031,0.346,26077.6,876.0,201.0,527.4387741088867,382690.0,0.0,460.0,3761.0,29328.3,350.0,967488.0,44083420138,849,336912,25,44178763776,196608,0,18,36903059456,36368,50.3,0.1104071488264565,4096,4194304,9653150,1180,545259520,0,0,9653150,0,0,0,9,4096,440,0,1554,5,261,504,0,0,0,2,0,9,0,0,0,0.0,0.0,3.8,5.8,549453824,0,0.0,0.0,10.0,208.0,0.0,3780.0,0.0,0.0,384757.0,0.0,0.0,0.0,1157947,43935211658,590,336910,47181824,43935354880,0,19,36767649792,44139,93.3,0.1339986015742126,4096,4194304,10004394,988,0,423645184,0,0,10004394,0,0,0,0,481,0,3936,18,291,1306,0,746,0,5,0,12,0,0,0,0.0,0.0,4.4,5.9,0,423645184,3.717676341533661,1002
1651976685.8006618,0.564,26077.6,885.0,201.0,518.9226684570312,375915.0,0.0,460.0,3737.0,18177.0,350.0,0.0,44636675050,849,341133,25,44732411904,200704,0,18,36903059456,36368,53.8,0.1104071488264565,4096,4194304,9689033,1175,549453824,0,0,9689033,0,0,0,9,5120,440,0,1860,5,377,634,0,0,0,2,0,9,0,0,0,0.0,0.0,4.1,5.9,545259520,0,0.0,0.0,10.0,208.0,0.0,3763.0,0.0,0.0,382604.0,0.0,0.0,0.0,1157947,44489515188,590,341149,47181824,44489658368,0,19,36767649792,44139,93.3,0.1339986015742126,4096,4194304,10399500,995,0,432013312,0,0,10399500,0,0,0,0,481,0,4020,17,300,1349,0,833,0,5,0,12,0,0,0,0.0,0.0,4.5,6.0,0,427819008,3.69140625,1002
1651976686.8975115,0.333,26077.6,504.0,201.0,423.5399017333984,307254.0,6.0,468.0,3007.0,17532.5,135.0,3844440.0,45073275882,849,344464,25,45168619520,200704,0,18,36903059456,36368,43.9,0.1104071488264565,4096,4194304,9675809,957,444596224,0,0,9675809,0,0,0,9,4096,440,0,1821,5,349,707,0,0,0,2,0,9,0,0,0,0.0,0.0,3.6,5.9,444596224,0,0.0,0.0,10.0,208.0,0.0,3057.0,0.0,0.0,308475.0,0.0,0.0,0.0,1157947,44940200127,590,344593,47181824,44940345344,0,19,36767649792,44139,78.7,0.1339986015742126,4096,4194304,10017000,999,0,432013312,0,0,10017000,0,0,0,0,481,0,3842,18,315,1293,0,612,0,5,0,12,0,0,0,0.0,0.0,4.0,6.0,0,432013312,2.9755859375,1002
1651976687.9902537,0.554,22463.4,538.0,201.0,500.4600982666016,362808.0,0.0,468.0,3583.0,11249.4,135.0,0.0,45602151402,849,348499,25,45705490432,200704,0,18,36903059456,36368,52.1,0.1104071488264565,4096,4194304,9610287,1125,524288000,0,0,9610287,0,0,0,9,2048,440,0,1561,5,286,527,0,0,0,2,0,9,0,0,0,0.0,0.0,3.9,6.0,528482304,15004350,0.0,0.0,10.0,208.0,0.0,3610.0,0.0,0.0,367877.0,0.0,0.0,0.0,1158668,45467836668,592,348629,47181824,45467979776,0,22,36767649792,44141,95.2,0.1340046732387983,4096,4194304,10103940,951,0,419430400,0,0,10103940,0,0,0,0,481,0,3717,17,267,1289,0,708,0,5,0,12,0,0,0,0.0,0.0,4.6,6.1,0,419430400,3.5908203125,1002
